-25015,-434,50884
-25011,-422,50872
-25015,-347,50829
-25011,-334,50817
-25006,-322,50806
-25064,-376,50888
-25058,-361,50874
-25012,-243,50760
-25007,-231,50749
-25003,-219,50737
-25064,-270,50819
-25058,-256,50805
-25010,-137,50690
-25005,-121,50676
-25000,-105,50663
-25058,-148,50734
-25064,-162,50748
-25008,-4,50606
-25066,-45,50672
-25060,-26,50656
-24359,-241,48186
-24439,-188,48186
13924,168,-153957
13939,30,-154056
-25102,-848,51228
-25090,-822,51201
-25106,-855,51236
-25110,-862,51244
-25094,-829,51209
-25087,-815,51192
-25117,-866,51256
-25122,-875,51266
-25072,-778,51156
-25076,-786,51164
-25080,-793,51173
-25110,-837,51231
-25066,-753,51135
-25105,-828,51220
-25062,-746,51126
-25058,-738,51117
-25094,-786,51183
-25098,-795,51193
-25054,-709,51095
-25050,-701,51086
-25046,-694,51077
-25038,-651,51044
-25084,-738,51143
-25089,-747,51153
-25034,-643,51034
-25043,-659,51053
-25075,-683,51099
-25080,-693,51110
-25033,-603,51007
-25029,-595,50998
-25025,-587,50989
-25074,-633,51064
-25069,-623,51053
-25025,-541,50959
-25021,-529,50948
-25017,-518,50937
-25063,-558,51004
-25069,-568,51016
-25020,-446,50895
-25060,-463,50941
-25066,-477,50954
-24347,-793,48473
-24315,-545,48330
-24393,-491,48330
13908,325,-153841
-25307,-1281,51690
-25276,-1215,51620
-25325,-1318,51730
-25258,-1177,51579
-25305,-1276,51685
-25263,-1187,51591
-25289,-1243,51650
-25245,-1150,51550
-25292,-1242,51654
-25248,-1155,51556
-25294,-1252,51660
-25227,-1111,51509
-25274,-1206,51615
-25323,-1313,51725
-25279,-1220,51625
-25211,-1078,51474
-25260,-1175,51582
-25214,-1084,51480
-25306,-1273,51686
-25289,-1236,51647
-25292,-1248,51655
-25249,-1151,51557
-25318,-1298,51712
-25274,-1210,51614
-25206,-1060,51461
-25320,-1303,51718
-25321,-1309,51720
-25278,-1212,51622
-25303,-1267,51679
-25261,-1182,51585
-25217,-1084,51485
-25263,-1182,51589
-25217,-1090,51487
-25310,-1285,51695
-25243,-1144,51544
-25246,-1145,51550
-25202,-1057,51452
-25180,-1013,51403
-25230,-1117,51515
-25231,-1114,51517
-25186,-1025,51417
-25233,-1122,51521
-25235,-1121,51525
-25192,-1030,51429
-25196,-1046,51439
-25199,-1051,51445
-25183,-1019,51410
-25188,-1022,51420
-25168,-986,51375
-25171,-992,51383
-25221,-1091,51493
-25152,-953,51340
-25156,-960,51348
-25203,-1053,51452
-25140,-927,51313
-25165,-980,51368
-25149,-947,51333
-25178,-1000,51396
-25133,-914,51298
-25135,-909,51300
-25160,-961,51355
-25118,-881,51263
-25145,-931,51322
-25121,-888,51271
-25149,-939,51332
-25174,-992,51387
-25137,-920,51305
-25164,-969,51364
-25125,-895,51278
-25131,-900,51290
-24229,-1147,48613
-24302,-1090,48613
-24271,-848,48472
13891,502,-153706
13873,701,-153552
-25346,-1359,51777
-25369,-1412,51830
-25371,-1415,51834
-25354,-1379,51795
-25338,-1346,51760
-25363,-1394,51815
-25340,-1350,51764
-25386,-1448,51868
-25389,-1451,51874
-25367,-1408,51825
-25352,-1375,51790
-25377,-1424,51847
-25336,-1342,51755
-25383,-1441,51861
-25349,-1364,51783
-25417,-1513,51938
-25375,-1420,51842
-25332,-1328,51744
-25400,-1477,51899
-25356,-1383,51799
-25402,-1480,51903
-25335,-1333,51750
-25404,-1481,51907
-25406,-1485,51911
-25361,-1389,51809
-25385,-1444,51864
-25434,-1546,51976
-25414,-1507,51931
-25418,-1512,51939
-25420,-1515,51943
-25399,-1474,51896
-25431,-1543,51969
-25433,-1545,51973
-25392,-1455,51879
-25461,-1603,52036
-25416,-1510,51934
-25463,-1610,52042
-25445,-1573,52001
-25448,-1578,52007
-25430,-1540,51966
-25476,-1639,52072
-25433,-1542,51972
-25462,-1608,52039
-25491,-1667,52104
-25447,-1573,52004
-25447,-1575,52004
-25449,-1576,52008
-25476,-1634,52069
-25479,-1643,52077
-25504,-1695,52134
-25461,-1606,52036
-25463,-1607,52040
-25490,-1665,52101
-25492,-1671,52107
-25493,-1673,52109
-25494,-1676,52111
-25477,-1637,52072
-25478,-1641,52074
-25506,-1698,52137
-25520,-1728,52169
-25523,-1737,52177
-25524,-1739,52179
-25525,-1741,52181
-25508,-1704,52142
-25509,-1706,52144
-25510,-1708,52146
-25533,-1756,52199
-25534,-1758,52201
-25540,-1773,52215
-25519,-1726,52166
-25539,-1770,52212
-25540,-1772,52214
-24165,-1617,48837
-24224,-1586,48847
-24193,-1413,48739
-24260,-1355,48737
13852,923,-153375
-25547,-1787,52231
-25562,-1817,52264
-25548,-1789,52233
-25554,-1803,52247
-25555,-1804,52249
-25586,-1871,52320
-25570,-1836,52283
-25571,-1838,52285
-25556,-1806,52250
-25586,-1870,52319
-25571,-1837,52284
-25576,-1848,52296
-25563,-1819,52265
-25586,-1869,52318
-25591,-1880,52330
-25577,-1849,52297
-25605,-1910,52362
-25591,-1879,52329
-25601,-1902,52353
-25605,-1909,52361
-25617,-1936,52389
-25617,-1935,52389
-25619,-1940,52393
-25602,-1903,52354
-25602,-1903,52354
-25632,-1968,52423
-25617,-1935,52388
-25620,-1940,52394
-25633,-1968,52424
-25633,-1968,52423
-25634,-1970,52426
-25634,-1971,52426
-24127,-2078,49075
-24130,-1992,49028
-24165,-2114,49115
-24134,-1903,48979
-24171,-2026,49066
-24179,-1925,49012
-24145,-1781,48917
-24197,-1777,48939
13830,1171,-153175
13906,1077,-153470
13899,1210,-153377
-24142,-2519,49340
-24137,-2488,49320
-24132,-2455,49298
-24128,-2419,49274
-24159,-2532,49359
-24156,-2496,49337
-24126,-2378,49249
-24154,-2457,49313
-24124,-2334,49222
-24154,-2413,49286
-24123,-2286,49193
-24154,-2365,49258
-24123,-2235,49162
-24155,-2314,49228
-24124,-2162,49121
-24157,-2260,49196
-24160,-2200,49162
13891,1353,-153276
-24148,-2547,49360
-24155,-2571,49378
-24162,-2595,49396
-24169,-2618,49413
-24176,-2641,49431
-24173,-2619,49418
-24167,-2593,49400
-24179,-2642,49434
-24184,-2664,49448
-24185,-2663,49450
-24191,-2687,49466
-24192,-2684,49466
-24198,-2710,49484
-24198,-2705,49482
-24163,-2564,49380
-24205,-2733,49501
-24212,-2756,49519
-24205,-2726,49498
-24211,-2747,49514
-24218,-2769,49530
-24220,-2779,49536
-24224,-2790,49546
-24227,-2802,49554
-24234,-2825,49571
-24231,-2811,49562
-24241,-2849,49589
-24238,-2832,49578
-24244,-2853,49594
-24248,-2872,49606
-24251,-2874,49610
-24256,-2895,49624
-24257,-2895,49626
-24263,-2918,49642
-24264,-2917,49642
-24270,-2938,49658
-24270,-2941,49659
-24277,-2964,49677
-24277,-2959,49674
-24283,-2980,49690
13792,1460,-152936
13884,1506,-153165
13875,1672,-153044
-24284,-2987,49694
-24290,-3001,49706
-24292,-3010,49712
-24296,-3022,49722
-24299,-3033,49729
-24306,-3056,49747
-24303,-3043,49738
-24309,-3065,49754
-24313,-3080,49765
-24316,-3086,49770
-24320,-3103,49782
-24323,-3107,49786
-24328,-3126,49800
-24329,-3128,49802
-24335,-3149,49817
-24336,-3149,49818
-24342,-3172,49835
-24342,-3170,49834
-24349,-3191,49850
-24349,-3195,49852
-24355,-3213,49866
-24356,-3218,49870
-24362,-3234,49882
-24368,-3255,49898
-24364,-3241,49887
-24371,-3264,49905
-24375,-3276,49914
-24378,-3287,49923
-24381,-3297,49930
-24385,-3310,49940
-24388,-3318,49946
-24392,-3334,49958
-24394,-3339,49962
-24401,-3361,49978
-24400,-3357,49975
-24407,-3382,49994
-24407,-3380,49993
13654,1886,-152575
13861,1855,-152907
13813,2087,-152729
13732,2371,-152504
13628,2709,-152232
13507,3092,-151919
13378,3502,-151582
13243,3936,-151223
13094,4396,-150833
12914,4885,-150396
12696,5401,-149903
12456,5948,-149366
12195,6527,-148784
11909,7143,-148143
12809,7474,-149065
12698,7804,-148772
12571,8154,-148450
11598,7795,-147442
12430,8526,-148101
11262,8485,-146682
12281,8924,-147725
12121,9350,-147317
11949,9798,-146881
11765,10267,-146414
11569,10757,-145919
11361,11271,-145392
11140,11808,-144833
10908,12370,-144244
10664,12959,-143624
10408,13576,-142970
10138,14222,-142281
9854,14897,-141554
9543,15595,-140777
10908,18513,-140755
9202,16312,-139943
10730,18917,-140309
10545,19337,-139845
8823,17043,-139044
10354,19774,-139361
10155,20229,-138857
8403,17786,-138075
9949,20702,-138333
9734,21195,-137785
9511,21707,-137214
9278,22241,-136619
9036,22796,-135997
8783,23373,-135346
8512,23968,-134661
8220,24578,-133935
7903,25203,-133165
7556,25836,-132344
7177,26477,-131468
9051,32700,-129882
6770,27135,-130540
8831,33128,-129364
8606,33569,-128830
8373,34023,-128276
8133,34492,-127703
6339,27815,-129561
7886,34977,-127110
7630,35478,-126496
5882,28518,-128527
7362,35992,-125855
5397,29247,-127434
7076,36517,-125183
6771,37051,-124476
6444,37592,-123733
6090,38137,-122946
5706,38684,-122111
7348,50078,-116761
5298,39240,-121233
7079,50486,-116190
6804,50903,-115605
6522,51329,-115005
6673,53978,-113081
6880,54167,-113129
4869,39811,-120312
4419,40399,-119346
6231,51761,-114386
5924,52195,-113743
5600,52630,-113074
6027,53376,-112926
6283,55242,-111698
5984,55649,-111076
6288,58710,-108849
3946,41005,-118333
5258,53065,-112377
4893,53497,-111646
5171,53663,-111817
5372,54267,-111553
5337,56460,-109761
5380,58013,-108532
6073,58552,-108777
5680,59490,-107595
5355,59871,-106940
5631,62736,-104702
3449,41630,-117268
4501,53920,-110877
4082,54334,-110069
4061,54452,-109952
4101,58243,-106939
4334,58840,-106710
4558,59408,-106484
4648,60621,-105551
4660,62135,-104245
5402,62603,-104597
5011,63256,-103612
4657,63603,-102923
4670,66128,-100549
4914,66245,-100687
2926,42275,-116148
2372,42935,-114962
3640,54747,-109225
3179,55163,-108347
3036,55921,-107567
3802,57919,-106856
3082,57727,-106157
3273,58725,-105564
3399,63331,-101729
3636,63835,-101552
3881,64256,-101450
3864,65692,-100078
4283,66533,-99739
3896,66833,-99013
3881,69214,-96605
4147,69335,-96776
2700,55578,-107432
2696,55597,-107413
2200,55998,-106480
2167,60199,-102974
2254,61644,-101831
3155,62804,-101913
2446,62543,-101273
2496,63940,-100070
3059,67392,-97476
2403,67106,-96946
2647,67554,-96808
3012,68770,-96034
3505,69417,-95961
3090,69669,-95202
3345,72074,-92938
3057,71942,-92737
2699,71978,-92254
1679,56421,-105489
1134,56848,-104452
1436,57565,-104253
1647,58654,-103622
1812,59891,-102790
1260,63935,-98505
1388,65034,-97648
1580,65833,-97136
2153,66640,-97088
2217,70146,-93612
1379,70322,-92328
1633,70741,-92220
2144,71481,-92088
2267,72192,-91469
1362,72593,-89824
2515,74509,-89161
2212,74367,-88934
1883,74271,-88611
1434,74449,-87798
1670,76683,-85440
1355,76532,-85190
563,57270,-103365
338,60298,-100516
560,61356,-99896
777,62355,-99301
891,63651,-98280
316,67088,-94210
493,67927,-93610
1105,68702,-93655
689,68659,-93133
1119,69888,-92438
65,72687,-87890
335,73103,-87808
1263,73889,-88213
599,73504,-87727
494,74773,-86092
1054,76326,-85019
369,76028,-84394
589,76467,-84176
213,78167,-81471
811,78626,-81767
484,78465,-81492
-36,57686,-102220
-666,58094,-101017
-884,58950,-99993
-742,60498,-98861
-415,61265,-98645
-570,63681,-96246
-345,64626,-95678
-126,65516,-95133
-64,66817,-93946
-1050,68219,-91103
-1040,69529,-89741
-648,69796,-90035
-420,70447,-89668
-219,71131,-89215
-331,72549,-87466
-1136,73321,-85368
-1001,75124,-83427
-723,75525,-83368
-449,75912,-83310
-383,76717,-82410
-536,77933,-80627
-267,78274,-80599
-1271,78467,-78783
-641,79831,-77968
-64,80371,-78137
-402,80201,-77841
-1136,79912,-77072
-950,81945,-74553
-1297,81767,-74239
-1859,64340,-93761
-1523,65026,-93600
-1498,66550,-92139
-1271,67406,-91612
-2211,69821,-87652
-1986,70580,-87170
-1623,72167,-85950
-2026,71899,-85630
-1341,72674,-85802
-2269,74656,-82000
-2058,75272,-81583
-1786,75739,-81440
-2080,77265,-79046
-1793,77654,-79008
-1511,78031,-78971
-1454,79650,-76916
-2167,80045,-75207
-2583,79902,-74706
-1501,81337,-74511
-2009,81390,-73592
-2376,81190,-73258
-2365,82699,-71100
-1839,83363,-71020
-2195,83177,-70687
-2886,82724,-70151
-2734,84623,-67522
-2365,64107,-93227
-2999,67509,-88877
-2656,68136,-88758
-2441,69027,-88149
-3391,71201,-84250
-3157,71948,-83774
-2928,72665,-83312
-2604,74260,-81938
-3019,73989,-81592
-3876,74537,-79525
-3596,76130,-77998
-3207,76433,-78258
-2992,77024,-77858
-3265,78421,-75562
-3169,79149,-74741
-3927,78598,-74194
-2874,79531,-74723
-3066,81464,-71679
-3956,81190,-70505
-3659,81553,-70505
-3301,82572,-69638
-3965,82746,-68180
-3232,83924,-67711
-3098,84432,-67165
-3764,83923,-66743
-4226,83812,-66066
-4108,84988,-64407
-3652,85653,-64137
-4019,85474,-63756
-3874,68149,-86829
-4147,70203,-84155
-3799,70786,-84063
-4344,73149,-80431
-4946,73105,-79488
-4107,73856,-79971
-4018,75860,-77634
-5058,75575,-76242
-4823,76222,-75810
-4145,78033,-74583
-4585,77805,-74132
-5015,77535,-73751
-5079,79478,-70961
-4858,80021,-70582
-4257,80819,-70507
-4742,80694,-69819
-5341,82302,-66332
-5034,82665,-66345
-4732,83019,-66361
-4862,83901,-64745
-4649,84964,-63428
-5804,84303,-62321
-5157,84887,-62593
-5767,84896,-61407
-5005,85836,-61230
-4598,86433,-60897
-5556,85790,-60241
-4969,86264,-60496
-5927,86494,-58175
-5557,87086,-57757
-5934,86915,-57341
-5394,71450,-80698
-5301,72553,-79557
-5298,74902,-76687
-6454,74612,-75064
-6093,75143,-75018
-6250,76475,-73010
-6006,77119,-72579
-5767,77739,-72158
-5571,79309,-70320
-6009,79037,-69917
-6710,79107,-68536
-6012,80784,-67377
-6554,80660,-66557
-5787,81308,-67009
-6999,80381,-66136
-6941,81959,-63856
-6212,82628,-64201
-6713,82466,-63503
-6423,83608,-62253
-6110,83962,-62286
-6114,85733,-59260
-7207,85030,-58373
-6901,85332,-58443
-6700,85679,-58201
-6491,86429,-57177
-7097,86374,-56058
-6856,87051,-55204
-6523,87636,-54706
-7430,86966,-54196
-6906,87461,-54275
-7493,88093,-51741
-6918,74213,-74758
-7604,76415,-70644
-7235,76928,-70619
-7198,77886,-69362
-6951,78508,-68943
-8144,79157,-65773
-7894,79756,-65367
-7649,80335,-64973
-7534,81863,-62862
-7987,81579,-62424
-7871,83007,-60402
-7642,83496,-60068
-8518,82933,-59245
-7688,84233,-58776
-7519,84710,-58308
-8809,83929,-57035
-8581,84384,-56729
-7655,86275,-55116
-8648,85518,-54538
-8340,85794,-54642
-8036,86062,-54748
-8086,86908,-52949
-8614,86767,-52115
-7789,87519,-52314
-8373,87415,-51297
-7881,87913,-51297
-9079,87340,-49925
-8726,87906,-49501
-8467,88469,-48859
-8860,88284,-48402
-8435,76537,-68946
-8749,78004,-66296
-8374,78502,-66289
-9511,79888,-62046
-9088,80300,-62245
-8835,80879,-61853
-8587,81438,-61474
-9780,81886,-58407
-8979,82646,-58790
-9529,82425,-58044
-9508,83864,-55723
-9975,83575,-55249
-9760,84684,-53779
-9540,85080,-53512
-9210,85373,-53642
-9799,86100,-50925
-9487,86369,-51051
-9180,86631,-51178
-9577,87170,-49194
-9318,87777,-48474
-10317,87064,-47734
-10623,86801,-47591
-10057,87667,-47002
-9649,88198,-46773
-10508,87455,-46383
-10227,88024,-45757
-9419,88747,-46067
-9805,88537,-45606
-10520,88372,-44150
-10312,88901,-43376
-10687,88667,-42919
-9945,78500,-63273
-9893,79402,-62034
-10036,81326,-58782
-11039,80628,-57864
-10651,81105,-57896
-10984,82236,-55390
-10726,82774,-55036
-10474,83291,-54697
-10512,84613,-52325
-11675,83540,-51757
-10983,84337,-51825
-11426,84020,-51449
-10735,85230,-50654
-10521,85576,-50424
-11532,85124,-49079
-10766,86092,-48801
-11691,85604,-47660
-11476,85936,-47452
-10933,86530,-47449
-11381,87306,-44467
-11680,87035,-44314
-11983,86755,-44162
