-22726,-392,46474
-22719,-362,46459
-22713,-333,46441
-22692,-225,46376
-22697,-249,46385
-22682,-174,46346
-22685,-189,46351
-22674,-131,46320
-22655,-26,46258
-22656,-33,46256
-23375,-392,47108
-23420,-381,47193
-23417,-336,47156
-23373,-339,47067
-23415,-286,47119
-23451,-168,47119
-23413,-183,47038
-23451,-116,47079
-23413,-124,46994
-23451,-55,47038
13980,5,-154201
13982,43,-154195
13984,84,-154189
13987,129,-154183
13990,177,-154176
13994,229,-154168
-22810,-761,46710
-22811,-766,46710
-22796,-704,46674
-22797,-708,46676
-22782,-647,46631
-22770,-592,46602
-22768,-584,46594
-22758,-540,46569
-22754,-524,46559
-22730,-414,46491
-22739,-454,46510
-23323,-788,47273
-23309,-718,47204
-23365,-725,47303
-23303,-678,47169
-23357,-689,47270
-23351,-650,47236
-23340,-566,47161
-23391,-572,47258
-23386,-535,47224
-23336,-519,47122
-23382,-490,47189
-22883,-1035,46892
-22894,-1071,46917
-22878,-1016,46880
-22920,-1158,46977
-22837,-866,46780
-22901,-1097,46931
-22928,-1186,46996
-22855,-936,46822
-22839,-874,46785
-22852,-921,46815
-22920,-1162,46973
-22873,-1000,46862
-22827,-829,46748
-23139,-1210,47233
-23173,-1200,47273
-23161,-1180,47246
-23194,-1165,47284
-23182,-1145,47256
-23220,-1204,47339
-23202,-1097,47260
-23240,-1150,47340
-23215,-1115,47287
-23253,-1169,47366
-23266,-1186,47391
-23234,-1043,47278
-23259,-1076,47331
-23271,-1095,47356
-23223,-1024,47251
-23284,-1112,47382
-23277,-999,47320
-23290,-1017,47345
-23302,-1034,47371
-23256,-957,47263
-23246,-931,47233
-23320,-951,47357
-23309,-930,47329
-23298,-904,47302
-23281,-848,47239
-23273,-815,47206
-23341,-849,47335
-23331,-821,47304
-22937,-1212,47016
-22947,-1248,47037
-22963,-1291,47072
-22974,-1328,47097
-22981,-1345,47111
-22968,-1313,47080
-22994,-1390,47139
-23006,-1416,47163
-23020,-1461,47195
-23016,-1455,47184
-23025,-1470,47204
-23042,-1523,47238
-23050,-1533,47252
-23068,-1585,47290
-23070,-1587,47293
-23066,-1588,47284
-23073,-1509,47262
-23091,-1583,47309
-23092,-1584,47311
-23082,-1546,47286
-23089,-1572,47302
-23074,-1510,47263
-23080,-1535,47279
-23098,-1609,47326
-23064,-1472,47238
-23083,-1547,47287
-23079,-1536,47276
-23062,-1461,47231
-23046,-1397,47190
-23047,-1400,47192
-23065,-1473,47239
-23088,-1573,47300
-23071,-1498,47255
-23055,-1435,47214
-23056,-1437,47216
