-13350,-16,28657
-18370,-211,38056
-25204,-354,50973
-25212,-241,50900
-25222,-122,50823
-23422,-338,46747
-23470,-109,46642
-24456,-295,48247
-24563,-279,48259
-17598,-196,34224
13871,65,-153812
13886,107,-153848
13912,123,-153931
-13264,-368,28827
-18285,-582,38221
-25188,-840,51305
-25186,-776,51260
-25187,-708,51212
-25189,-634,51160
-25192,-557,51106
-25197,-464,51044
-23333,-756,46937
-23376,-554,46845
-24461,-846,48531
-24409,-598,48391
-24512,-563,48396
-17772,-312,35060
-17511,-587,34404
13811,356,-153498
13870,272,-153732
13879,352,-153731
-18201,-946,38382
-25323,-1294,51721
-25288,-1218,51641
-25335,-1319,51747
-25265,-1168,51589
-25277,-1193,51615
-25300,-1244,51668
-25312,-1269,51694
-25230,-1092,51510
-25242,-1117,51536
-25254,-1143,51562
-25220,-1064,51482
-25210,-1030,51452
-25202,-991,51420
-25195,-948,51385
-25191,-897,51347
-23258,-1106,47097
-23293,-942,47022
-24317,-1174,48663
-24411,-1127,48666
-17684,-713,35242
-24363,-895,48531
13806,488,-153425
13812,615,-153389
13843,624,-153490
-13177,-727,28998
-23153,-1606,47345
-25358,-1370,51800
-25346,-1345,51773
-25370,-1395,51826
-25393,-1446,51879
-25381,-1420,51852
-25404,-1471,51905
-25428,-1521,51958
-25416,-1496,51931
-25439,-1547,51984
-25462,-1597,52037
-25451,-1572,52010
-25474,-1622,52063
-25497,-1673,52116
-25520,-1723,52169
-25486,-1648,52089
-25509,-1698,52142
-25532,-1749,52195
-25544,-1774,52221
-23160,-1572,47328
-23167,-1534,47309
-23175,-1494,47289
-23184,-1451,47267
-23193,-1406,47244
-23204,-1358,47219
-23215,-1308,47193
-23232,-1229,47154
-24239,-1659,48892
-17596,-1119,35425
-24322,-1640,48911
-24275,-1432,48785
-24364,-1396,48794
-17424,-983,34585
13803,940,-153204
-13088,-1092,29171
-18118,-1305,38540
-23177,-1977,47555
-23172,-1953,47540
-23175,-1965,47548
-23167,-1929,47525
-23170,-1941,47533
-23157,-1880,47496
-23176,-1971,47551
-23162,-1905,47510
-23179,-1984,47559
-23165,-1917,47518
-23166,-1923,47522
-23152,-1856,47481
-23171,-1947,47536
-23174,-1959,47544
-23160,-1893,47503
-23161,-1899,47507
-23147,-1832,47466
-23169,-1935,47529
-23155,-1868,47488
-23156,-1874,47492
-23145,-1820,47459
-23164,-1911,47514
-23150,-1844,47473
-23151,-1850,47477
-23159,-1886,47499
-23146,-1826,47462
-23149,-1838,47470
-23136,-1777,47433
-23154,-1862,47484
-23141,-1802,47447
-23142,-1808,47451
-23144,-1814,47455
-23137,-1783,47436
-23139,-1789,47440
-23140,-1795,47444
-23134,-1765,47425
-23135,-1771,47429
-23133,-1755,47420
-23134,-1742,47413
-23135,-1726,47405
-23137,-1707,47396
-23140,-1686,47385
-23144,-1663,47374
-23148,-1636,47361
-25555,-1799,52248
-25567,-1824,52274
-25578,-1849,52300
-25590,-1875,52327
-25602,-1900,52353
-25613,-1925,52379
-25625,-1950,52406
-25636,-1976,52432
-17507,-1520,35604
-24188,-2078,49103
-24196,-1983,49052
-24212,-1844,48982
-24261,-2019,49096
-24286,-1855,49014
-17336,-1385,34767
13568,1040,-152710
13628,1071,-152798
13712,1069,-152934
-18038,-1658,38694
-24169,-2530,49365
-24167,-2491,49341
-24167,-2447,49315
-24206,-2543,49394
-24168,-2399,49286
-24209,-2495,49366
-24170,-2348,49256
-24213,-2442,49336
-24173,-2293,49224
-24176,-2236,49191
-24218,-2386,49304
-24224,-2326,49269
-24181,-2167,49152
-24231,-2263,49233
-24239,-2198,49195
-24247,-2130,49155
-17249,-1770,34939
13692,1376,-152806
-12999,-1465,29345
-17959,-2004,38846
-17421,-1897,35771
-24183,-2651,49443
-24189,-2673,49459
-24178,-2625,49426
-24195,-2693,49474
-24174,-2597,49407
-24202,-2713,49490
-24208,-2734,49505
-24214,-2754,49520
-24220,-2774,49536
-24214,-2742,49516
-24219,-2761,49530
-24210,-2718,49500
-24225,-2779,49543
-24227,-2794,49551
-24230,-2797,49557
-24171,-2565,49386
-24233,-2815,49566
-24235,-2815,49570
-24239,-2835,49582
-24207,-2691,49483
-24241,-2833,49583
-24246,-2850,49597
-24245,-2855,49597
-24252,-2868,49610
-24252,-2876,49612
-24258,-2896,49628
-24257,-2886,49623
-24263,-2904,49637
-24264,-2916,49643
-24205,-2660,49464
-24268,-2922,49650
-24270,-2936,49658
-24273,-2940,49663
-24277,-2957,49673
-24279,-2957,49677
-24283,-2977,49689
-24284,-2975,49690
-24204,-2626,49443
-24204,-2587,49420
-17882,-2343,38993
-17337,-2264,35933
-24289,-2997,49704
-24290,-2993,49703
-24295,-3011,49717
-24295,-3017,49719
-24300,-3029,49730
-24302,-3038,49735
-24306,-3046,49743
-24311,-3064,49757
-24308,-3058,49750
-24314,-3078,49765
-24320,-3099,49781
-24317,-3082,49770
-24322,-3100,49783
-24327,-3118,49797
-24327,-3119,49796
-24333,-3136,49810
-24338,-3153,49824
-24333,-3139,49811
-24339,-3159,49827
-24345,-3180,49842
-24344,-3171,49837
-17161,-2151,35109
-24349,-3189,49850
-24352,-3200,49857
-24355,-3207,49864
-24358,-3220,49873
-24360,-3225,49877
-24364,-3241,49888
-24365,-3242,49890
-24370,-3261,49903
-24371,-3260,49904
-24376,-3278,49917
-24377,-3281,49918
-24383,-3301,49934
-24382,-3296,49930
-24387,-3314,49944
-24389,-3322,49949
-24392,-3332,49957
-24395,-3342,49964
-24398,-3349,49970
-24403,-3367,49984
-24402,-3362,49980
-24408,-3383,49995
-24409,-3385,49997
-12908,-1845,29521
-17808,-2674,39137
-17255,-2624,36091
-17076,-2524,35275
13346,1898,-152124
13429,2046,-152194
-12816,-2233,29699
-17736,-2994,39275
-17175,-2977,36246
-16992,-2889,35436
12972,2213,-151525
-17667,-3303,39409
-16911,-3247,35593
13462,2426,-152111
-12723,-2628,29879
-17602,-3596,39535
-17097,-3324,36398
12598,2476,-150941
-17541,-3869,39653
-17020,-3666,36547
-16831,-3598,35747
13013,2907,-151333
-12632,-3019,30055
-17485,-4123,39762
-16944,-4003,36693
-16753,-3944,35898
12680,3012,-150866
13231,3059,-151555
-17384,-4575,39955
-17432,-4358,39862
-16870,-4335,36837
-16676,-4285,36047
-12543,-3401,30228
-17300,-4956,40118
-17340,-4774,40040
-16797,-4661,36977
-16600,-4622,36193
-12455,-3777,30396
-17235,-5257,40246
-17265,-5119,40188
-16726,-4980,37115
-16526,-4953,36336
11932,3580,-149663
12924,3739,-150896
-17165,-5573,40381
-17175,-5528,40362
-17190,-5460,40333
-17210,-5370,40294
-16658,-5291,37248
-16454,-5278,36476
12488,3847,-150303
-12369,-4146,30561
-17111,-5775,40471
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5779,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17110,-5780,40473
-17111,-5778,40472
-17112,-5771,40469
-17114,-5766,40467
-17115,-5759,40464
-17117,-5751,40461
-17120,-5742,40457
-17122,-5733,40453
-17125,-5721,40448
-17128,-5709,40443
-17132,-5696,40437
-17135,-5682,40431
-17139,-5667,40424
-17144,-5651,40417
-17148,-5635,40409
-17153,-5617,40401
-17158,-5598,40392
-16591,-5593,37378
-16383,-5595,36613
-16527,-5885,37502
-16315,-5905,36746
11862,4216,-149331
12562,4468,-150144
-12285,-4510,30722
-16466,-6164,37622
-16249,-6205,36875
-12203,-4868,30881
-16410,-6424,37732
-16185,-6495,36999
-16309,-6884,37929
-16357,-6664,37835
-16126,-6768,37115
11889,4873,-149111
-12121,-5221,31036
-16265,-7086,38014
-16070,-7022,37224
12162,5252,-149310
-12042,-5571,31190
-16225,-7270,38093
-16189,-7437,38163
-16019,-7256,37323
-16158,-7583,38225
-16131,-7708,38278
-16109,-7812,38322
-15972,-7472,37415
-15928,-7669,37499
10542,4945,-147218
-11963,-5915,31340
-16090,-7898,38358
-16076,-7965,38386
-16065,-8011,38405
-16043,-8096,38443
-16059,-8038,38417
-16051,-8069,38431
-16040,-8108,38448
-16047,-8083,38437
-16055,-8054,38424
-16035,-8130,38458
-16032,-8140,38462
-16030,-8149,38466
-16037,-8120,38453
-16026,-8163,38472
-16028,-8156,38469
-15889,-7850,37576
-15854,-8012,37644
10787,5409,-147384
-11886,-6254,31488
-16022,-8178,38478
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38480
-16021,-8182,38479
-16022,-8180,38479
-16025,-8169,38474
-16023,-8174,38476
-15824,-8152,37704
-15798,-8272,37754
-15777,-8370,37796
11132,5912,-147657
11713,6097,-148362
-15760,-8450,37829
-15747,-8511,37855
-15737,-8551,37872
-15732,-8573,37881
-15728,-8588,37888
-15724,-8603,37895
-15720,-8617,37901
-15717,-8630,37907
-15714,-8642,37912
-15708,-8664,37922
-15705,-8674,37926
-15711,-8654,37917
-15703,-8683,37930
-15699,-8697,37936
-15701,-8691,37933
-11812,-6586,31632
-15698,-8703,37938
-15695,-8714,37943
-15695,-8715,37943
-15697,-8708,37940
-15696,-8712,37942
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-15695,-8716,37944
-11739,-6909,31772
-11669,-7223,31908
11208,6992,-147297
-11602,-7521,32036
-11539,-7802,32157
9582,6696,-145163
10261,6986,-146003
-11480,-8065,32270
8963,6433,-144362
-11425,-8310,32375
-11375,-8539,32472
10615,7898,-146093
-11328,-8750,32563
-11284,-8945,32646
-11245,-9123,32722
-11211,-9279,32788
-11182,-9410,32843
-11159,-9517,32889
-11140,-9600,32924
-11126,-9662,32950
10905,9216,-145869
-11117,-9701,32967
-11111,-9723,32977
-11106,-9741,32986
-11102,-9759,32994
-11097,-9775,33001
-11093,-9791,33008
-11089,-9806,33015
-11085,-9820,33021
-11082,-9833,33027
-11079,-9845,33032
-11076,-9856,33037
-11073,-9866,33041
-11071,-9875,33045
-11069,-9883,33048
-11067,-9890,33051
-11066,-9896,33054
-11065,-9900,33056
-11064,-9904,33057
-11063,-9906,33058
-11063,-9907,33058
-11063,-9907,33058
-11063,-9907,33058
-11063,-9907,33058
-11063,-9907,33058
-11063,-9907,33058
-11063,-9907,33058
-11063,-9907,33058
-11063,-9907,33058
-11063,-9907,33058
-11063,-9907,33058
-11063,-9907,33058
-11063,-9907,33058
-11063,-9907,33058
-11063,-9907,33058
-11063,-9907,33058
-11063,-9907,33058
-11063,-9907,33058
-11063,-9907,33058
-11063,-9907,33058
-11063,-9907,33058
-11063,-9907,33058
-11063,-9907,33058
-11063,-9907,33058
-11063,-9907,33058
-11063,-9907,33058
-11063,-9907,33058
-11063,-9907,33058
-11063,-9907,33058
-11063,-9907,33058
-11063,-9907,33058
-11063,-9907,33058
-11063,-9907,33058
-11063,-9907,33058
-11063,-9907,33058
-11063,-9907,33058
-11063,-9907,33058
-11063,-9907,33058
-11063,-9907,33058
-11063,-9907,33058
-11063,-9907,33058
-11063,-9907,33058
-11063,-9907,33058
-11063,-9907,33058
-11063,-9907,33058
-11063,-9907,33058
-11063,-9907,33058
-11063,-9907,33058
-11063,-9907,33058
-11063,-9907,33058
-11063,-9907,33058
-11063,-9907,33058
-11063,-9907,33058
-11063,-9907,33058
-11063,-9907,33058
-11063,-9907,33058
-11063,-9907,33058
-11063,-9907,33058
-11063,-9907,33058
-11063,-9907,33058
-11063,-9907,33058
-11063,-9907,33058
-11063,-9907,33058
-11063,-9907,33058
-11063,-9907,33058
-11063,-9907,33058
-11063,-9907,33058
-11063,-9907,33058
-11063,-9907,33058
-11063,-9907,33058
-11063,-9907,33058
-11063,-9907,33058
-11063,-9907,33058
-11063,-9907,33058
-11063,-9907,33058
-11063,-9907,33058
-11063,-9907,33058
-11063,-9907,33058
-11063,-9907,33058
-11063,-9907,33058
-11063,-9907,33058
-11063,-9907,33058
-11063,-9907,33058
-11063,-9907,33058
-11063,-9907,33058
-11063,-9907,33058
-11063,-9907,33058
-11063,-9907,33058
-11063,-9907,33058
-11063,-9907,33058
-11063,-9907,33058
-11063,-9907,33058
-11063,-9907,33058
-11063,-9907,33058
-11063,-9907,33058
-11063,-9907,33058
-11063,-9907,33058
-11063,-9907,33058
-11063,-9907,33058
-11063,-9907,33058
-11063,-9907,33058
-11063,-9907,33058
-11063,-9907,33058
-11063,-9907,33058
-11063,-9907,33058
-11063,-9907,33058
-11063,-9907,33058
-11063,-9907,33058
-11063,-9907,33058
-11063,-9907,33058
-11063,-9907,33058
-11063,-9907,33058
-11063,-9907,33058
-11063,-9907,33058
-11063,-9907,33058
-11063,-9907,33058
-11063,-9907,33058
-11063,-9907,33058
-11063,-9907,33058
-11063,-9907,33058
-11063,-9907,33058
-11063,-9907,33058
-11063,-9907,33058
-11063,-9907,33058
