-25895,-1,53273
-25898,0,53279
-25890,-3,53262
-25892,-3,53266
-25897,0,53276
-25900,0,53282
-25885,-6,53251
-25887,-5,53255
-25889,-4,53259
-25894,-2,53269
-25883,-32,53246
-25881,-34,53241
-25871,-39,53220
-25874,-37,53226
-25877,-36,53232
-25861,-44,53199
-25880,-34,53238
-25863,-43,53203
-25868,-40,53213
-25886,-30,53250
-25870,-40,53217
-25873,-38,53223
-25876,-37,53229
-25879,-35,53235
-25865,-42,53206
-25867,-41,53210
-25854,-47,53183
-25856,-46,53187
-25858,-45,53191
-25860,-45,53195
-25852,-74,53178
-25857,-70,53188
-25846,-77,53165
-25849,-76,53171
-25836,-82,53144
-25838,-81,53148
-25843,-79,53158
-25845,-78,53162
-25848,-76,53168
-25851,-75,53174
-25855,-72,53182
-25840,-80,53151
-25842,-79,53155
-25827,-87,53124
-25829,-86,53128
-25831,-85,53132
-25833,-84,53136
-25835,-83,53140
-25823,-89,53115
-25825,-88,53119
-25828,-110,53125
-25823,-115,53114
-25815,-119,53097
-25802,-125,53070
-25820,-116,53107
-25804,-124,53074
-25822,-115,53111
-25806,-123,53078
-25808,-122,53082
-25826,-113,53119
-25810,-121,53086
-25798,-127,53061
-25817,-118,53100
-25800,-126,53065
-25819,-117,53104
-25794,-129,53052
-25812,-120,53089
-25796,-128,53056
-25814,-119,53093
-25792,-130,53047
-25789,-157,53040
-25794,-155,53050
-25797,-153,53056
-25800,-150,53062
-25791,-157,53043
-25793,-156,53047
-25784,-160,53028
-25786,-159,53032
-25788,-158,53036
-25776,-164,53012
-25778,-163,53016
-25780,-162,53020
-25782,-161,53024
-25765,-169,52989
-25772,-166,53003
-25774,-165,53007
-25763,-170,52984
-25768,-168,52994
-25770,-167,52998
-25761,-172,52979
-25765,-195,52987
-25768,-193,52993
-25771,-190,52999
-25750,-203,52955
-25752,-202,52959
-25754,-201,52963
-25756,-200,52967
-25739,-208,52932
-25758,-199,52971
-25760,-198,52975
-25762,-197,52979
-25746,-205,52946
-25764,-196,52983
-25729,-213,52911
-25748,-204,52950
-25737,-209,52927
-25744,-206,52941
-25732,-212,52916
-25742,-231,52936
-25742,-207,52936
-25735,-210,52921
-25736,-236,52923
-25739,-233,52929
-25720,-243,52889
-25727,-240,52903
-25711,-248,52870
-25729,-239,52907
-25731,-238,52911
-25733,-237,52915
-25716,-246,52880
-25735,-236,52919
-25718,-245,52884
-25723,-242,52894
-25706,-250,52859
-25725,-241,52898
-25709,-249,52865
-25714,-247,52875
-25698,-254,52842
-25701,-253,52848
-25704,-252,52854
-25710,-273,52866
-25705,-277,52855
-25707,-276,52859
-25714,-271,52873
-25701,-279,52847
-25703,-278,52851
-25690,-284,52824
-25697,-281,52838
-25699,-280,52842
-25683,-288,52809
-25688,-285,52819
-25695,-282,52833
-25678,-290,52798
-25686,-287,52814
-25693,-283,52828
-25681,-289,52803
-25667,-296,52774
-25670,-294,52780
-25673,-293,52786
-25676,-292,52792
-25678,-316,52796
-25685,-311,52810
-25674,-318,52787
-25676,-317,52791
-25682,-314,52803
-25665,-323,52768
-25650,-330,52737
-25670,-320,52778
-25672,-319,52782
-25658,-326,52753
-25663,-324,52763
-25668,-322,52773
-25653,-329,52742
-25656,-327,52748
-25639,-336,52713
-25642,-334,52719
-25661,-325,52758
-25645,-333,52725
-25648,-331,52731
-25636,-337,52706
-25656,-351,52747
-25647,-358,52728
-25649,-357,52732
-25653,-354,52739
-25640,-361,52713
-25645,-359,52723
-25633,-365,52698
-25638,-362,52708
-25643,-360,52718
-25628,-367,52687
-25631,-366,52693
-25614,-374,52658
-25617,-372,52664
-25636,-363,52703
-25620,-371,52670
-25623,-370,52676
