-25992,-7,53466
-25986,-15,53453
-25993,0,53467
-25980,-30,53439
-25981,-22,53441
-25974,-37,53426
-25985,-8,53448
-25989,-5,53456
-25977,-26,53431
-25968,-52,53412
-25962,-59,53399
-25983,-8,53442
-25955,-75,53384
-25974,-28,53423
-25970,-43,53414
-25982,-6,53438
-25966,-47,53405
-25958,-65,53388
-25943,-97,53357
-25963,-48,53398
-25973,-28,53418
-25983,0,53438
-25951,-81,53372
-25972,-24,53415
-25955,-68,53380
-25931,-120,53330
-25962,-47,53393
-25947,-86,53362
-25973,-18,53415
-25939,-103,53345
-25962,-43,53392
-25935,-107,53336
-25953,-68,53373
-25944,-88,53354
-25927,-125,53319
-25963,-35,53393
-25932,-109,53329
-25919,-143,53302
-25976,-8,53419
-25923,-129,53310
-25952,-66,53369
-25942,-88,53348
-25966,-24,53397
-25915,-147,53292
-25952,-61,53368
-25941,-85,53345
-25931,-108,53324
-25921,-130,53303
-25912,-150,53284
-25930,-104,53321
-25971,-10,53405
-25954,-53,53370
-25957,-41,53376
-25942,-79,53345
-25907,-165,53275
-25931,-98,53322
-25920,-128,53299
-25944,-70,53348
-25910,-150,53278
-25947,-58,53354
-25903,-169,53265
-25962,-25,53384
-25895,-188,53248
-25920,-124,53297
-25909,-148,53274
-25934,-88,53325
-25953,-41,53364
-25900,-171,53257
-25921,-116,53298
-25909,-143,53273
-25891,-191,53238
-25938,-74,53332
-25924,-105,53303
-25883,-210,53220
-25944,-57,53343
-25911,-134,53275
-25899,-171,53252
-25887,-192,53227
-25889,-193,53231
-25929,-91,53311
-25914,-123,53280
-25880,-213,53212
-25898,-168,53249
-25871,-233,53193
-25877,-214,53205
-25935,-72,53322
-25901,-153,53252
-25919,-108,53289
-25904,-140,53258
-25899,-162,53249
-25868,-235,53185
-25887,-188,53224
-25876,-212,53201
-25859,-256,53166
-25888,-181,53225
-25846,-278,53138
-25866,-235,53179
-25856,-257,53158
-25876,-208,53199
-25877,-200,53201
-25854,-257,53153
-25865,-233,53175
-25865,-228,53175
-25927,-92,53300
-25891,-171,53228
-25911,-128,53266
-25834,-301,53111
-25854,-254,53150
-25895,-161,53234
-25843,-278,53127
-25844,-279,53131
-25832,-301,53105
-25881,-193,53203
-25822,-324,53083
-25868,-223,53175
-25855,-251,53148
-25843,-278,53123
-25832,-303,53099
-25821,-327,53076
-25811,-350,53055
-25921,-120,53274
-25904,-156,53239
-25889,-191,53206
-25874,-223,53175
-25860,-253,53146
-25847,-282,53119
-25835,-309,53093
-25823,-335,53068
-25812,-359,53045
-25802,-382,53023
-25918,-155,53244
-25900,-192,53208
-25884,-226,53175
-25869,-259,53144
-25854,-290,53114
-25828,-346,53060
-25841,-319,53086
-25804,-397,53011
-25816,-372,53035
-25794,-421,52989
-25881,-268,53141
-25810,-415,52999
-25850,-331,53079
-25898,-233,53175
-25865,-301,53109
-25836,-361,53051
-25798,-440,52975
-25823,-388,53024
-25916,-197,53210
-25833,-410,53012
-25848,-380,53041
-25864,-349,53071
-25820,-438,52984
-25880,-316,53103
-25898,-281,53137
-25917,-244,53173
-25849,-439,52997
-25865,-407,53027
-25882,-374,53060
-25901,-339,53094
-25921,-302,53130
-25887,-440,53011
-25906,-405,53045
-25928,-368,53081
-25937,-442,53027
-25787,-464,52952
-25807,-465,52959
-25783,-515,52910
-25795,-491,52934
-25833,-468,52968
-25781,-574,52865
-25806,-524,52914
-25793,-550,52889
-25819,-497,52940
-25781,-640,52816
-25794,-615,52840
-25807,-590,52865
-25821,-563,52891
-25836,-534,52919
-25852,-504,52948
-25869,-473,52979
-25783,-712,52762
-25796,-687,52786
-25810,-661,52812
-25825,-635,52838
-25840,-606,52866
-25857,-577,52895
-25875,-545,52925
-25894,-513,52957
-25915,-478,52991
-25787,-789,52706
-25801,-764,52730
-25815,-738,52755
-25831,-712,52781
-25847,-684,52809
-25865,-654,52838
-25883,-623,52868
-25904,-591,52899
-25926,-557,52932
-25950,-521,52967
-25792,-869,52646
-25807,-845,52670
-25822,-820,52695
-25838,-793,52721
-25856,-765,52748
-25874,-736,52776
-25894,-706,52806
